stop_I;lat;lon;name
25025;-33.8977407485506;151.27170422412;Dellview St Near Fletcher St
25026;-33.9484515061903;151.102851648828;Kingsgrove Rd Near Narramore St
25027;-33.7756876187297;150.914818377532;Panorama Pde Near Lismore St
25028;-33.94852152691;151.105341680854;Caroline St Near Kingsgrove Infants
25029;-33.8976676910127;151.263165200458;Birrell St Near Watson St
25030;-33.8980279668421;151.265246790423;Birrell St Near Tasman St
25031;-33.8990354526434;151.26892734058;Tamarama Marine Dr Near Tamarama Park
25032;-33.8993161792725;151.270961791725;Dellview St Opp Gaerloch Av
25033;-33.8812199650156;151.27032832633;Old South Head Rd Near Murriverie Rd
25034;-33.8836535326326;151.269002259576;Old South Head Rd Near Warners Av
25035;-33.8970864802072;151.259397960286;Birrell St Near Bennett St
25036;-33.8974025995322;151.261455714518;Birrell St Near Ocean St
25062;-33.8239795846802;150.931747798573;Watkin Tench Pde Near Silverthorne Rd
25063;-33.8155746266865;150.92093403247;Reconciliation Rd Near Butu Wargun Dr
25064;-33.8110932194704;150.980015010502;Bridge Rd At Austral Av
25065;-33.81081592225;150.980509502089;Austral Av After Bridge Rd
25066;-33.8127786343389;150.979445486462;Bridge Rd Opp Hudson St
25067;-33.8150925093574;150.920793249174;Reconciliation Rd Near Butu Wargun Dr
25068;-33.8223834049086;150.929245430417;Driftway Dr Near Watkin Tench Pde
25069;-33.8240300819278;150.931577366831;Watkin Tench Pde Near Silverthorne Rd
25072;-33.8002734398642;151.21080356326;Eastern Valley Way Near Sunnyside Cr
25073;-33.8021998841972;151.21164276057;Eastern Valley Way Near Edinburgh Rd
25075;-33.7935141414365;151.210331715172;Cawarrah Rd Near Rembrandt Dr
25076;-33.7941195335245;151.208699521849;Cawarrah Rd Near Covelee Cct
25077;-33.7951399982848;151.208630843593;Eastern Valley Way Near McClelland St
25078;-33.797698468522;151.209695178379;Eastern Valley Way Near Sugarloaf Cr
25079;-33.7922846207006;151.211771396742;Rembrandt Rd Near North Arm Rd
25080;-33.7934314742798;151.215119020007;Rembrandt Rd Near Harbour Lane
25081;-33.795129347205;151.214738349665;Rembrandt Rd Near Harold Reid Reserve
25082;-33.7945231515786;151.212442376283;Rembrandt Dr Near Cawarrah Rd
25090;-33.7689760966543;150.796965583211;Brisbane St Near Melbourne St
25091;-33.7697727614149;150.779843877188;Glossop St Near King St
25092;-33.7725112110119;150.768698589644;Saddington St Near Pages Rd
25093;-33.7726548764514;150.768715680012;Saddington St Near Pages Rd
25094;-33.7687744694204;150.779778399443;Glossop St Near Adelaide St
25095;-33.7691581119719;150.797200221169;Brisbane St Near Melbourne St
25098;-33.7775796501757;150.793244944381;Bennett Rd Near Muscio St
25099;-33.7757871903652;150.793802507097;Bennett Rd Near Shane St
25100;-33.7786076168584;150.793516946;Carpenter St Near Kent Pl
25101;-33.7739164616508;150.790461041829;Great Western Hwy Near Day St
25102;-33.7732062354257;150.787181648021;St Marys Cemetery Great Western Hwy
25103;-33.7746415675586;150.793546903123;Mobil Service Station Great Western Hwy
25104;-33.7799175374453;150.799262025787;Carpenter St Near Dalton St
25105;-33.7794490268967;150.797212475203;Colyton High School Carpenter St
25107;-33.6823851336113;150.560785382402;Chapman Pde Opp Watkin Wombat Way
25109;-33.9130204363382;151.208234796099;Rosebery Av Near Crewe Pl
25110;-33.9126722295759;151.208142005025;Rosebery Av Near Epsom Rd
25111;-33.9163299670802;151.208149211515;Dalmeny Av Near Kimberley Gr
25112;-33.9106029254014;151.2048955057;Epsom Rd Near Dunning Av
25113;-33.914699061308;151.204729611709;Queen St Near Rothschild Av
25114;-33.9142954584502;151.2020404931;Queen St Near Princess Av
25115;-33.9117746598873;151.209621509765;Epsom Rd Near Rosebery Av
25116;-33.9121787149701;151.212029629088;Epsom Rd Opp Link Rd
25117;-33.9177530734302;151.207635709887;Dalmeny Av Near Morley Av
25118;-33.9203985804275;151.206944620103;Dalmeny Av Near Harcourt Pde
25120;-33.7212394344662;150.708173151637;Braddock Primary School Laycock St
25121;-33.7469714360456;151.202605081331;Prahran Av Near Mimosa St
25122;-33.7391043470815;151.219260234258;Glen St Near Forest Glen Cr
25123;-33.7388212348909;151.219634587975;Glen St Before Forest Way
25124;-33.7398065347332;151.215854401749;Glen St Near Pringle Av
25125;-33.7415774766984;151.194317585236;Sir Thomas Mitchell Dr Near Twynam Rd
25126;-33.7425013542856;151.196821616192;Sir Thomas Mitchell Dr Near Allworth Dr
25127;-33.7444740855925;151.198686651529;Prahran Av Near Hoddle Cr
25128;-33.7463160635439;151.199628625357;Prahran Av Near John Oxley Dr
25129;-33.7384255864082;151.190561885686;Macfarlane Reserve Sir Thomas Mitchell Dr North
25130;-33.7404503185108;151.191695853167;Sir Thomas Mitchell Dr Near Chesterman Cr
25131;-33.7248166068344;150.707593795102;Greygums Rd Near Milligan Rd
25132;-33.9259415393142;151.255572835183;Arden St Opp Neptune St
25133;-33.9071175386265;151.182399140582;Sydney Park Rd Before Princes Hwy
25134;-33.7305192566862;150.709457257579;Greygums Rd Near Quail St
25135;-33.717038251788;150.709124622315;Laycock St Near Higgs Pl
25136;-33.7191499151497;150.708730256721;Laycock St Opp Borrowdale Way
25137;-33.7219626418817;150.706899323466;Braddock Public School Laycock St
25138;-33.7133107294691;150.709309203481;Sameul Terry Public School Grays La
25139;-33.7154087904106;150.709367194325;Laycock St Near Fireball Av
25140;-34.1994162723212;150.980654358165;Tabratong Rd Near Walker St
25142;-34.1995385987836;150.9816035764;Top Of Bulgo Rd Tabratong Rd
25144;-33.768726165129;150.748904701373;Sunflower Dr Near Mistletoe Av
25160;-34.2039476896947;150.968743025127;Symbio Wildlife Gardens
25161;-34.2105969846651;150.977091961121;Hindu Temple Temple Rd Near Walker St
25162;-33.9333615903247;151.230368622114;Bunnerong Rd Near Snape St
25163;-33.931496992433;151.22983309785;Bunnerong Rd Opp Prince Edward Cir
25164;-33.9296611097916;151.224532450842;Gwea Av
25165;-33.9256344528733;151.228180965493;Bunnerong Rd Near Gardeners Rd
25166;-33.9271621890317;151.228818616196;Bunnerong Rd Near Anderson St
25167;-33.9184788037889;151.226140924984;Anzac Pde Opp UNSW, Temporary Stand B
25168;-34.0614917200989;150.83084493431;Lindesay St - No.54 (Before Burns Rd)
25169;-33.9284908454095;151.229219458262;Bunnerong Rd Near Apsley Av
25170;-33.9255119876765;151.225191888072;Gardeners Rd Near Solander Rd
25171;-33.9251566531098;151.227141365732;Gardeners Rd Near General Bridges Cr
25172;-33.7425050272263;150.648452282602;Old Bathurst Rd After Bromley Rd
25173;-33.7422442546161;150.646909374359;Old Bathurst Rd Before Glen Rd
25174;-33.7426945668973;150.65361685562;Old Bathurst Rd After Russell St
25175;-33.7427089274683;150.651610947697;Emu Plains Bus Depot, Old Bathurst Rd
25176;-33.7499781513294;150.653559336517;Pyramid St Before Russell St
25177;-33.746031786577;150.654438208391;Russell St Before Bromley Rd
25178;-33.7501951009189;150.648972573127;Kathleen St After Bunyarra Dr
25179;-33.7498204157147;150.650974156142;Pyramid St Opp Brougham St
25180;-33.7412094588181;150.645635739872;Killuran Av Before Greenhaven Dr
25181;-33.7392196026953;150.645573025234;61 Greenhaven Dr
25183;-33.8914957654927;151.008354385856;Batt St Near Allawah Av
25185;-33.7542749884231;151.036951800038;Aiken Rd After Rachel Av
25186;-33.7538000859232;151.038795700423;Aiken Rd After Oakes Rd
25188;-33.7536996431217;151.032782483286;Aiken Rd Opp Oratava Av
25189;-33.7544063928915;151.034865224858;92 Aiken Rd
25190;-33.8910757886578;150.875518392814;Brown Rd Near Aplin Rd
25192;-33.7536673522716;151.04174516616;Aiken Rd At Wildara Av
25194;-33.8951983508969;150.881950981923;Brown Rd Near Cartier St
25196;-33.5860256309725;150.834725074826;The Orange Spot Wilberforce Rd
25197;-33.5705165205012;150.834727206282;Go Carts And Butterfly Farm Wilberforce Rd
25200;-33.6200346976447;150.817005941153;James Meehan St Near Brickfield Rd
25201;-33.6254006581886;150.802269473515;Netball Courts And Reservoir Mileham St
25202;-33.6234293789076;150.821173788932;Harris St Near James Meehan St
25203;-33.6218690544528;150.819176665201;James Meehan St Near Harris St
25204;-33.6297993376849;150.797259718394;Mileham St Near Erina Pl
25205;-33.6273824053638;150.79995438378;Mileham St Near Butler Way
25206;-33.6281471813055;150.799115426855;Mileham St Near Woods Rd
25211;-33.5580103064664;150.789073222857;Kurmond Rd Near Marlene St
25212;-33.9392978767284;151.075201740439;King Georges Rd At Penshurst Rd
25213;-33.9372512716891;151.080671370027;Rogers St At Moorefields Rd
25214;-33.9358823084349;151.075492769681;Berring Av At Alpha Av
25215;-33.937971407412;151.074716830455;King Georges Rd At Hilton Av
25217;-33.9359101397489;151.080628904805;Rogers St After Kerry Cr
25218;-33.5572215156778;150.780987369739;Terrace Rd And Kurmond Rd
25219;-33.9368254908938;151.077753882018;Ludgate St At Stoddart St
25220;-33.9361621934784;151.077106030493;Stoddart St Before Ludgate St
25225;-33.7611226762413;150.934998921364;Northcott Rd At Christine Cr
25226;-33.7612882517717;150.937714465754;Northcott Rd At Moffatt Dr
25227;-33.7634602280832;150.93093057122;Freeman St Before Commercial Rd
25228;-33.7616815037441;150.93132394863;Lalor Park Shops, Freeman St
25229;-33.7675377479355;150.931354405483;Freeman St After Lucas Rd
25230;-33.7649070574275;150.930489638203;Freeman St Before Kabarli Rd
25231;-33.768968261379;150.932272222048;Hope St Before Jordan St
25232;-33.7683354270404;150.932901436672;Jordan St At Lucas Rd
25233;-33.7701332536614;150.929649639237;Phillip St After Barbara Bvd
25234;-33.7691262313262;150.929862550935;Phillip St Opp Pioneer Park
25238;-33.8193202101049;151.247263266821;Stanton Rd Near Tivoli St
25239;-33.8186233008197;151.249182531423;Kirkoswald Av Near Tivoli St
25241;-33.8189472759215;151.244492226064;Stanton Rd Near Spit Rd
25242;-33.8233602283653;151.24376068806;Spit Junction, Punch St
25243;-33.7470769487592;151.020089089207;Highs Rd After Willowleaf Pl
25244;-33.824243718219;151.241915272034;Cifford St
25245;-33.8242543223993;151.244744109211;Moruben Rd Near Clifford St
25246;-33.7471537067161;151.020222114717;Highs Rd At Kookaburra Pl
25247;-33.7482525876173;151.019130091524;Highs Rd After Grangewood Pl
25248;-33.7508590147539;151.017676992332;Highs Rd At Blacks Rd
25249;-33.7528488357001;151.033174070497;Oratava Av Opp Bellbird Dr
25250;-34.0283757693036;151.081659275315;Gymea High School
25251;-33.7460348540819;151.021097449909;Highs Rd After Alana Dr
25252;-33.7513776255112;151.034626036391;Oratava Av At Kingfisher Pl
25253;-33.8510802577904;151.000954737281;Excelsior St Near Linthorne St
25254;-33.8494381136144;151.001299238557;Excelsior St Near Kenelda Av
25256;-33.8354687401781;151.010796990612;South St Near William St
25257;-33.8874360553933;151.114119445016;Liverpool Rd Near Holborow St
25258;-33.8384631983738;151.01126103869;Blaxcell St Near Elizabeth St
25259;-33.8628238969547;151.001427682877;Campbell Hill Rd Near Rawson Rd
25260;-33.8559782950039;150.999963048766;Excelsior St Near Guildford Rd
25261;-33.8546822473689;151.000194138163;Excelsior St Near Eve St
25262;-33.8866129210109;151.112059575289;Liverpool Rd Near Croydon Av
25263;-33.8523323720459;151.000689212372;Excelsior St Near Constance St
25280;-33.966357904548;151.102220426009;Hurstville Station, Stand A
25281;-33.9658120450221;151.102107664308;Hurstville Station, Barratt St, Stand E
25293;-33.7689631193327;151.02646399661;North Rocks PS, North Rocks Rd
25294;-33.7699695225321;151.026273782023;North Rocks Rd Opp Pembury Av
25296;-33.7763183190656;151.014238086348;North Rocks Rd Opp Montana Av
25297;-33.777911590922;151.011798358894;North Rocks Rd Near Loyalty Rd
25298;-33.7749671059047;151.019753405598;North Rocks Rd Opp Stratford Rd
25299;-33.7749532508056;151.017691863469;North Rocks Rd Near Hampden St
25300;-33.7749453476593;151.022352779603;North Rocks Rd Opp Statham Av
25301;-33.7721741432929;151.024434938722;North Rocks Rd At Lawndale Av
25302;-33.773539367335;151.024293870623;North Rocks Rd Opp Watts St
25303;-33.6506071015308;151.278975834451;McCarrs Creek Rd 400m S Of Marina
25304;-33.6521352100859;151.280376696717;McCarrs Creek Rd Near No 76
25305;-33.6469818218376;151.279593292308;McCarrs Creek Rd Near Marina
25306;-33.6449900304337;151.284805284222;Pittwater Rd Near Church Point Reserve
25308;-33.6495765067159;151.286864332651;Pittwater Rd Near Eastview Rd
25309;-33.6462410915619;151.285879987359;Pittwater Rd Near Ferry Wharf
25310;-33.644999737584;151.284525687139;Pittwater Rd Opp Church Point Wharf
25311;-33.6531117419836;151.288839063239;Pittwater Rd Near Bakers Rd
25314;-33.7544015599401;150.94904993608;Joseph Banks Dr Opp Plymouth Cr
25315;-33.7563019103168;150.950205219647;51 Joseph Banks Dr
25316;-33.7575412643278;150.951459640907;Joseph Banks Dr After Reading Av
25317;-33.7589699294197;150.953273007629;Joseph Banks Dr After Seven Hills Rd
25318;-33.7586608824288;150.953075397294;Joseph Banks Dr Before Plymouth Cr
25319;-33.7574301827393;150.951551629545;Joseph Banks Dr Opp Reading Av
25320;-33.5382635042934;150.794128957319;Creek Ridge Rd Opp Spinks Rd
25321;-33.9337072764138;150.90968918633;Reilly St Near Raine Av
25322;-33.9349990986787;150.904483430589;Boundary Rd Near Liverpool St
25323;-33.9331618607997;150.905869695498;Reilly St Near Raine Av
25324;-33.9365955210293;150.903302325386;Amalfi St Near Boundary Rd
25325;-33.9353141172414;150.903643769138;Amalfi St Near Boundary Rd
25326;-33.9391413470922;150.90145100483;Graham Av Near Chrysanthemum Av
25327;-33.9382583476674;150.902016099314;Amalfi St Near Edward St
25328;-33.9391593290894;150.896338022977;Graham Av Near Appleton Av
25329;-33.9388154567853;150.898657593809;Graham Av Near Webster Rd
25332;-34.0632972917709;150.829583679972;Lindsay St - No.82
25338;-33.4339625813809;151.31649893749;Brisbane Water Dr Near Coolarn Av
25341;-33.7651758167512;150.922053943777;Seven Hills West Public School, Sackville St
25342;-33.7601774254652;150.920833366609;Lawson St At Venn Av
25344;-34.0640720577459;150.828146017479;Lindsay St - No.92
25346;-33.7298474321344;150.804568268573;Luxford Rd (Before Sedgman Cr)
25347;-33.745303616197;150.810656060305;Red Rooster Popondetta Rd Near Bunting St
25348;-33.7482339705868;150.808563596731;Popondetta Rd Near Halinda St
25349;-33.7495760365935;150.805667139636;Popondetta Rd Near Omati St
25350;-33.7501868412483;150.80368760291;Popondetta Rd Near Lessing St
25351;-33.7516192453126;150.801949323947;Luxford Rd Near Popondetta Rd
25352;-33.7534744980262;150.802570750035;Waikanda Cr Near Luxford Rd
25353;-33.7549856317702;150.805874129513;Bulolo Dr At Luxford Rd
25354;-34.083448870121;150.694601845232;Remembrance Dr (Wentworth Walkway)
25355;-33.6346868002459;150.800674232196;Rifle Range Rd And Marsden Cr
25360;-33.7587743255992;150.921600096962;Venn Av At Boronia St
25362;-33.7573095972746;150.923453608845;Venn Av Before Northcott Rd
25363;-33.6344557120819;150.790601657057;Bligh Park Shops Sirius Rd
25364;-33.6260466403773;150.797676540331;George St Near Woods Rd
25366;-33.4687003646776;151.387033302482;Avoca Dr Near Gunya Rd
25367;-33.7602904406001;151.292960617056;Headland Rd Near Wheeler Pde
25368;-33.7576938012533;151.293532050386;Wheeler Pde Near The Crescent
25369;-33.7642107343351;151.283868614705;Abbott Rd Near Fay St
25370;-33.7639146155288;151.282020022635;Abbott Rd Near Burilla Av
25371;-33.7607304915462;151.289379805548;Parr Av Near Playfair Rd
25372;-33.7604325229241;151.291468354619;Parr Av Near Headland Rd
25373;-33.7624737354872;151.292357726752;Pitt Rd Near Spring Rd
25374;-33.7628440545485;151.290003067529;Pitt Rd Near Ross St
25375;-33.7632233222563;151.288166613983;Pitt Rd Near Playfair Rd
25376;-33.7635958149471;151.28600618913;Pitt Rd Near Fairport St
25385;-34.064356552123;150.835196848;Macquarie Av - No.19 (Opp.Waminda Res)
25386;-34.06286029345;150.837803735424;Carrington Cct (Angle Rd Sth)
25387;-34.0689536785554;150.832556445235;Waminda Av - No.43 (Hobart Av)
25388;-34.066873511521;150.833664556353;Waminda Av - No.17
25389;-34.0710798551257;150.830551586026;Waminda Av (Opp.Campbelltown East PS)
25390;-34.0701149691802;150.831439342236;Waminda Av - No.65
25391;-34.0741235064944;150.826866158176;Waminda Av - No.141(Brougton St)
25392;-34.0731256923394;150.828521352133;Waminda Av (Karuah St)
25393;-34.0619580892073;150.839278838023;Carrington Cct - No.63
25394;-34.0599154944677;150.83976043071;Carrington Cct - No.45
25395;-33.9360255686682;150.832917159448;Greenway Drive Outside No. 39
25397;-33.9115740932825;150.765057111635;Fifteenth Av Near Ramsay Rd
25399;-33.9412250459839;150.748750452167;Bringelly Road Near Jersey Road
25400;-33.9403954870419;150.735739248143;971 Bringelly Rd
25401;-33.9400705537342;150.732492151052;Bringelly Rd Before The Northern Rd
25402;-33.9437977714429;150.836531315793;Greenway Drive Outside Fire Station
25403;-33.9296062630502;150.847158449759;Cowpasture Rd Near Tibooburra Rd
25406;-34.0628574960162;150.692786363791;Shell Service Station Camden, Near Broughton St
25407;-34.0663066408881;150.831906513752;Macquarie Av - No.57
25408;-33.8670693816337;150.831502517544;Cecil Rd Near Goodrich Rd
25409;-33.8636371473501;150.828281155355;Cecil Rd
25410;-33.8748255049462;150.838817892238;Elizabeth Dr Opp Cecil Rd
25411;-33.8713681910715;150.835540782603;Cecil Rd
25412;-33.884785004035;150.853170318426;Sandringham Dr Near Edinburgh Cct
25413;-33.8843521257344;150.856057286334;Sandringham Dr Near Windsor Rd
25414;-33.886862575237;150.847828942559;Cecil Hills Shopping Village Lancaster Av
25415;-33.8870202509249;150.850277971735;Sandringham Dr Near Spencer Rd
25416;-33.8618417890696;150.826029719359;Selkirk Av After Cecil Rd
25417;-33.8778471754562;150.825416031723;Duff Elizabeth Dr Near Duff Rd
25423;-33.9453440759582;150.994220006889;Horsley Rd Near Bransgrove Rd
25426;-33.9532105586286;150.996155956977;Topping St Near Marco Av
25427;-33.9536649645199;150.998253288141;Braesmere Rd Opp Panania Station
25428;-33.9496205353041;150.995717575008;Killara Av Before Horsley Rd
25429;-33.9515491443494;150.996261983296;Panania Av Near Sydney St
25430;-33.949920766233;150.998953697;Anderson St Near Horsley Rd
25431;-33.9495655445512;151.000731889293;Horsley Rd Near Brighton Av
25433;-33.8335857949238;151.074445432278;Archery Centre, Bennelong Pw
25434;-33.8335329634403;151.074680458524;Bennelong Pkwy Opp Archery Centre
25435;-33.8252091398994;151.077890808129;Footbridge Blvd At Waterways St
25436;-33.8828432156618;150.962810599297;River Av Near Carramar Av
25437;-33.8830555123418;150.961534755757;River Av Near Ruby St
25438;-33.8838673849627;151.207891415834;Central Station, Chalmers St, Stand H
25439;-33.8653371107177;151.211754288136;Chifley Tower, Bent St
25440;-33.8799582876013;150.970401571935;Mitchell St Near Loftus St
25441;-33.8801519679564;150.969146538076;Jean St Near Mitchell St
25442;-33.8798228140138;150.971248766363;Mitchell St Near Normanby St
25443;-33.8808662831358;150.964598903507;Mitchell St Near Barkley St
25444;-33.8810350364157;150.962996966418;Mitchell St Near Cooma St
25445;-33.8803466310524;150.968140026476;Mitchell St Near Campbell St
25446;-33.8807408888257;150.96541417429;Fairfield Mitchell St Near Barkley St
25447;-33.9169531298979;151.131329640617;Permanent Av Near Prince Edward Av
25448;-33.9173549621836;151.128755268705;Permanent Av Near Lovat Av
25449;-33.9170404242637;151.127389139;Permanent Av Near Ashton Av
25450;-33.9169311267042;151.125276405678;Permanent Av Near Dellwood Av
25451;-33.9192528488765;151.126436841533;Prince Edward Av Near Dellwood Av
25452;-33.9204780589726;151.126441970539;Earlwood Av Near Flers Av
25453;-33.9220720876531;151.126464914095;Fricourt Av Near Earlwood Av
25454;-33.8646226548073;151.204720490866;Wynyard Station, Clarence St, Stand Q
25455;-33.8703386790463;151.205400880652;Clarence St After Market St
25456;-33.9451464252979;151.140682905863;Banksia Station, Platform 4
25457;-33.9451140801621;151.140573227222;Banksia Station, Platform 3
25458;-33.9450889121691;151.140517951618;Banksia Station, Platform 2
25459;-33.9450479351079;151.140397043474;Banksia Station, Platform 1
25460;-33.8647502779287;151.212578650962;Macquarie St Opp The Royal Botanic Gardens
25461;-33.8697909415171;151.203764613517;Sussex St After King St
25462;-34.0668500989223;150.823149458946;Lindsay St - No.124
25463;-33.857823684531;151.144599500041;Lyons Rd Near Janet St
25464;-34.1018722567822;150.797482100243;Copperfield Dr - Opp.No.185 (Opp.Fitzgibbon La)
25465;-33.8611333443783;151.139694337302;Lyons Rd Near Lamrock Av
25466;-33.8592246480795;151.142863690789;Lyons Rd Near Mons St
25467;-33.863063439692;151.134009341991;Lyons Rd Near Trevanion St
25468;-33.8617628086518;151.137856299117;Lyons Rd Near Ingham Av
25469;-33.8631898223278;151.130246032576;Great North Rd Near Kerin Av
25470;-33.8639091960469;151.13163081878;Lyons Rd Near Great North Rd
25471;-33.9711715897295;151.097563800738;Hillcrest Av At Denman St
25472;-33.8606972038226;151.13068742777;Great North Rd Near Hill St
25473;-34.1046802071678;150.795560281229;Copperfield Dr - Opp.No.223 (Rosemeadow PS)
25474;-34.1087549409868;150.794052478466;Copperfield Dr - Opp.No.269
25475;-34.1066520916744;150.794738467942;Copperfield Dr - Opp.No.253
25478;-34.1130637538023;150.794299307793;Copperfield Dr - No.308 (Opp.Bernardo St)
25479;-34.1111656872854;150.793900250903;Copperfield Dr - Opp.No.299
25485;-34.0420535621563;151.083549414236;Shell Service Station Gymea Bay Rd
25489;-34.0533232008347;151.089297470912;Ellesmere Rd Near Flat Rock Rd
25490;-34.0519551464977;151.087900212759;Seachange Hair Designs
25491;-34.053335665337;151.092437332653;Ellesmere Rd Near Bayhaven Pl
25492;-34.0538628912174;151.090947196219;Ellesmere Rd Near Warcoo Av
25493;-34.0468120311926;151.084059323721;Gymea Bay Public School Gymea Bay Rd
25494;-34.0452470794567;151.082890942503;Gymea Bay Rd S Near Avenel Rd
25495;-34.0507004104548;151.087699166939;Gymea Bay Rd South Near Sylvania Rd
25496;-34.0481445200231;151.085985115633;Gymea Bay Rd South Near Barraran St
25497;-34.0923240285621;150.803467261815;Dickens Rd - Opp.No.54
25498;-34.0902145886682;150.80174810659;Dickens Rd (Rudge Pl)
25499;-33.887439397435;151.242129586313;Queen St Near Nelson St
25500;-33.8872148668748;151.243414820699;Queen St Near Edgecliff Rd
25501;-33.8895346438862;151.245117993725;Edgecliff Rd Near Leswell St
25502;-33.8878505473734;151.243792054906;Edgecliff Rd Near Queen St
25503;-33.8876136369251;151.242040998787;Queen St Near Nelson St
25504;-33.8878879596018;151.240617781226;Queen St Near Ocean St
25505;-33.8886964283704;151.2323177166;Oxford St Near Jersey Rd
25506;-33.8900364010951;151.235268546401;Oxford St Near Victoria Av
25507;-33.8898149882149;151.246914465948;Edgecliff Rd Near Vernon St
25508;-33.7362130330646;151.012527993702;Crane Rd Before Cecil Av
25509;-33.7370133000999;151.011195581039;Cecil Av Opp Poplar Ct
25510;-33.7395350623835;151.014279176664;Darcey Rd After Jarrah Pl
25511;-33.738005433895;151.014488233427;Crane Rd At Maybush Way
25512;-33.7422764938937;151.014212942204;Darcey Rd After Trish Pl
25513;-33.7412547299662;151.019299299701;Castlewood Dr Opp Woodfield Pl
25514;-33.7430036595174;151.017062019906;Castlewood Dr Before Kirrily Way
25515;-33.7377908762037;151.009452241545;Cecil Av Before Wills Av
25516;-33.727583818899;151.019901013215;Donnington Court, Clarke Dr
25542;-34.008712183298;150.821890718843;Mt Carmel HS
25544;-33.7845794102979;151.176896792474;Pacific Hwy Opp Roseville Station
25545;-33.786633862962;151.178485829591;Pacific Hwy Before Maclaurin Pde
25546;-33.7886727754172;151.182124464619;Archer St At Waratah St
25547;-33.7789523123063;151.181554046691;Gregory St After Dudley Av
25548;-33.7808249139522;151.181332300225;Gerald Av After Roseville Av
25549;-33.7842037550429;151.177612267723;Roseville Station, Hill St
25550;-33.7860636729115;151.179623470233;Hill St After Boundary St
25551;-33.7768527096022;151.182358155773;Clanville Rd At Cranbrook Av
25552;-33.7778733280244;151.180692307574;Gregory St At Clanville Rd
25553;-33.7767484257417;150.975963170496;Woodbury Retirement Village, Lanhams Rd
25554;-33.776176194513;150.977220747482;Lanhams Rd At Valentine Cl
25555;-33.7702517985604;150.871529236862;Garmarada Av Opp Bulada St
25556;-33.7725059563572;150.872634289395;Garmarada Av Before Steeltrap Dr
25557;-33.7714673334573;150.858344237255;Eastern Rd Opp Blacktown AFL And Cricket Centre
25558;-33.7731871676685;150.855507985019;Eastern Rd Opp Blacktown International Sports Park
25559;-33.7750915051071;150.876095937529;Rosenthal St Before Balmain Pl
25560;-33.7826529966899;150.982862230144;Barnetts Rd Opp Dumfries St
25561;-33.7780898010665;150.874742010933;Rosenthal St After Kelsall St
25562;-33.7761979189481;150.875012800617;Rosenthal St After Alt Pl
25585;-33.8071731906616;151.090299084518;West Ryde Station, Platform 1
25586;-33.8071260145859;151.090091755218;West Ryde Station, Platform 3
25587;-33.8071656262963;151.090255549067;West Ryde Station, Platform 2
25588;-33.7660199175027;150.640461158068;Governors Dr
25589;-33.7635994628556;150.632999603605;Mount St After Great Western Hwy
25591;-33.7650730243522;150.620285716064;Great Western Hwy Before Hare St
25592;-33.7623594527172;150.614787078322;Great Western Hwy Before Fletcher St Overpass
25593;-33.7691672142978;150.621731478861;Glenbrook Station, Burfitt Pde
25594;-33.7661650678639;150.621766877251;Glenbrook Public School, Ross St
25595;-33.9813710554829;151.046191530292;Forest Rd After Old Forest Rd
25596;-33.9843876443789;151.047070227438;Forest Rd Opp Koorabel St
25597;-33.9857989528542;151.047991746606;Forest Rd Before Hillcross St
25598;-33.9512669465318;151.054397538813;St Joseph, Thurlow St
25599;-33.9515962589716;151.056705375049;Thurlow St At Larkhill Av
25600;-33.9494038996495;151.058428395289;Josephine St At Mazarin St
25601;-33.9490852126306;151.05552646459;Josephine St Before Napoleon St
25603;-33.9514539739219;151.053098144317;Riverwood Station, Thurlow St
25604;-33.9516094042482;151.053029839654;Thurlow St Opp Riverwood Station
25607;-33.707831951421;150.912023289595;The Ponds Blvd (After Jetty St - JohnPalmerSchool)
25608;-33.7112921683482;150.911457997776;The Ponds Blvd (After Paddle St)
25609;-33.715315057361;150.910767261754;The Ponds Blvd - No.1 (After Stanhope Pkwy)
25610;-33.7165186913373;150.913161869415;Stanhope Pkwy (Opp.Fyfe Rd)
25611;-33.7174841994885;150.916526996245;Stanhope Pkwy (Opp.Pokolbin Av)
25620;-33.8561191576441;150.893000020586;Polding St Near Butler Av
25623;-33.9222719600097;150.922147767175;Moore St Before Northumberland St
25624;-33.9539604906333;150.889638864278;Box Road Near Pine Road
25625;-33.9533670219847;150.883329297331;Pine Road Near Boab Place
25626;-33.950994171974;150.856805021486;Cnr Braidwood Drive Near Corfield Road Opposite No. 159
25627;-33.9515403227708;150.858927457055;Braidwood Drive Opposite No. 172
25628;-33.6093043976457;151.136254419789;Turner Rd Before Cambewarra Cres
25629;-33.6140752701653;151.140693437383;Berowra Waters Road After Alan
25630;-33.6132420823892;151.142968872714;Woodcourt Rd After Alan Rd
25631;-33.6085372338366;151.143012623613;Wideview Public School, Wideview Rd
25632;-33.6098639728675;151.142677761984;Wideview Rd Before Wanda Cr
25633;-33.6146842073947;151.144028759412;St Bernards Primary School, Warrina St
25634;-33.8843308352477;151.136052124046;Dalhousie St Near Parramatta Rd
25635;-33.884392786926;151.135817446757;Dalhousie St Near Parramatta Rd
25636;-33.8820325516928;151.137680309262;Dalhousie St Near Denham Av
25637;-33.8827463350799;151.140566829933;Ramsay St Near O'Connor St
25638;-33.8808695765872;151.139039243956;Ramsay St Near Dalhousie St
25639;-33.8842647364913;151.144172963107;Marion St Near Hawthorne Pde
